year;date;time;y;x;type;injured;died
2021;10.9.2021;23:16:00;42,55259;27,36448;БЛЪСКАНЕ В ДЪРВО;не;не
2021;11.9.2021;12:35:00;42,64192;26,98265;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;11.9.2021;12:35:00;42,64192;26,98265;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;11.9.2021;16:42:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;11.9.2021;16:42:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;12.9.2021;9:54:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.9.2021;9:54:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.9.2021;9:30:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;12.9.2021;9:30:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;12.9.2021;23:40:00;42,58836;27,08144;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.9.2021;23:40:00;42,58836;27,08144;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;13.9.2021;12:07:00;42,50175;27,46418;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;13.9.2021;12:07:00;42,50175;27,46418;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;да
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;да
2021;13.9.2021;21:20:00;42,70871;27,25334;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;да
2021;13.9.2021;23:00:00;42,5521;27,48661;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;14.9.2021;15:10:00;42,59468;27,24391;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;14.9.2021;18:00:00;42,71842;27,72482;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;14.9.2021;18:00:00;42,71842;27,72482;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;15.9.2021;13:10:00;42,41554;27,3347;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;16.9.2021;23:45:00;42,41807;27,70092;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;5.2.2021;7:56:00;42,5743;27,41115;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;17.9.2021;8:50:00;42,61798;27,30868;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;17.9.2021;13:44:00;42,49515;27,47568;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;17.9.2021;13:44:00;42,49515;27,47568;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;17.9.2021;15:22:00;42,58419;26,93233;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;17.9.2021;15:00:00;42,76341;26,77104;ДРУГ ВИД ПТП;не;не
2021;17.9.2021;19:10:00;42,77098;26,87791;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;17.9.2021;19:10:00;42,77098;26,87791;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;17.9.2021;19:10:00;42,77098;26,87791;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;17.9.2021;19:10:00;42,77098;26,87791;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;17.9.2021;18:00:00;42,53188;27,1224;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;18.9.2021;10:00:00;41,97612;27,52516;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;18.9.2021;10:00:00;41,97612;27,52516;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;да;не
2021;18.9.2021;17:29:00;42,59564;27,36603;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;да;не
2021;18.9.2021;19:10:00;42,745;27,73975;БЛЪСКАНЕ В ДЪРВО;не;не
2021;5.2.2021;8:20:00;42,5171;27,45955;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;5.2.2021;8:20:00;42,5171;27,45955;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;18.9.2021;16:35:00;42,35975;27,21484;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;18.9.2021;18:18:00;42,49144;27,46172;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;18.9.2021;18:18:00;42,49144;27,46172;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;19.9.2021;1:06:00;42,55095;27,47688;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;10.9.2021;20:40:00;42,52207;27,4369;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;20.9.2021;2:41:00;42,84368;27,33855;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;20.9.2021;2:41:00;42,84368;27,33855;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;20.9.2021;7:30:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;20.9.2021;7:30:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;18.9.2021;5:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;18.9.2021;5:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;18.9.2021;5:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;20.9.2021;10:40:00;42,65075;26,96068;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;20.9.2021;10:40:00;42,65075;26,96068;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;20.9.2021;14:00:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;20.9.2021;18:35:00;42,59364;26,98407;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;5.2.2021;15:30:00;42,49793;27,47206;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.2.2021;15:30:00;42,49793;27,47206;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.9.2021;13:58:00;42,49071;27,45444;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.9.2021;13:58:00;42,49071;27,45444;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.9.2021;13:58:00;42,49071;27,45444;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.9.2021;20:45:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;22.9.2021;0:15:00;42,47434;27,43602;БЛЪСКАНЕ В ДЪРВО;не;не
2021;22.9.2021;5:50:00;42,86634;27,08938;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;22.9.2021;19:25:00;42,3509;27,18962;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;22.9.2021;19:25:00;42,3509;27,18962;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;23.9.2021;10:41:00;42,51477;27,46025;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.9.2021;10:41:00;42,51477;27,46025;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.9.2021;11:20:00;42,68824;27,69972;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;23.9.2021;11:20:00;42,68824;27,69972;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;23.9.2021;11:11:00;42,49811;27,45883;ДРУГ ВИД ПТП;не;не
2021;23.9.2021;11:11:00;42,49811;27,45883;ДРУГ ВИД ПТП;не;не
2021;23.9.2021;15:10:00;42,50331;27,47089;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.9.2021;15:10:00;42,50331;27,47089;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.9.2021;15:10:00;42,50331;27,47089;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.8.2021;11:30:00;42,2409;27,77405;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;5.2.2021;21:15:00;42,875;27,18935;БЛЪСКАНЕ В ДЪРВО;не;не
2021;23.9.2021;7:54:00;42,52115;27,44978;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;24.9.2021;13:29:00;42,46194;27,41004;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.9.2021;13:29:00;42,46194;27,41004;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.9.2021;16:08:00;42,49529;27,45225;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.9.2021;16:08:00;42,49529;27,45225;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.9.2021;16:08:00;42,49529;27,45225;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.9.2021;23:22:00;42,81839;26,89603;БЛЪСКАНЕ В ДЪРВО;да;не
2021;24.9.2021;23:22:00;42,81839;26,89603;БЛЪСКАНЕ В ДЪРВО;да;не
2021;24.9.2021;23:54:00;42,50394;27,4626;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;25.9.2021;1:00:00;42,83521;27,58582;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;24.9.2021;21:30:00;42,6269;27,49087;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;24.9.2021;21:31:00;42,62693;27,4903;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;25.9.2021;14:30:00;42,64533;26,98191;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;6.2.2021;13:45:00;42,70187;27,24636;БЛЪСКАНЕ В ДЪРВО;не;да
2021;26.9.2021;20:00:00;42,76508;26,78846;БЛЪСКАНЕ НА КАРУЦА;не;не
2021;26.9.2021;20:00:00;42,76508;26,78846;БЛЪСКАНЕ НА КАРУЦА;не;не
2021;27.9.2021;7:10:00;42,72518;27,73818;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.9.2021;7:10:00;42,72518;27,73818;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;27.9.2021;8:44:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.9.2021;8:44:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.9.2021;9:40:00;42,4669;27,39726;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;27.9.2021;9:40:00;42,4669;27,39726;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;27.9.2021;13:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;27.9.2021;14:25:00;42,66505;27,71247;ДРУГ ВИД ПТП;не;не
2021;27.9.2021;14:25:00;42,66505;27,71247;ДРУГ ВИД ПТП;да;не
2021;27.9.2021;17:57:00;42,59055;27,1476;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;27.9.2021;17:57:00;42,59055;27,1476;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;27.9.2021;18:10:00;42,69724;27,2593;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.9.2021;18:10:00;42,69724;27,2593;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.9.2021;22:06:00;42,87445;27,03409;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;27.9.2021;22:06:00;42,87445;27,03409;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;27.9.2021;23:58:00;42,69884;27,24902;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;7.2.2021;2:50:00;42,60399;27,32901;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;28.9.2021;10:10:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;да;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.9.2021;18:40:00;42,7914;27,25751;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.9.2021;23:00:00;41,97092;27,47167;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;30.9.2021;0:17:00;42,56258;27,52482;БЛЪСКАНЕ В ДЪРВО;не;не
2021;30.9.2021;1:50:00;42,60195;27,34335;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;30.9.2021;3:51:00;42,56234;27,52478;ДРУГ ВИД ПТП;не;не
2021;30.9.2021;10:16:00;42,5233;27,46548;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;30.9.2021;10:16:00;42,5233;27,46548;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;30.9.2021;14:38:00;42,01305;27,49684;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;30.9.2021;14:38:00;42,01305;27,49684;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;30.9.2021;14:38:00;42,01305;27,49684;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;30.9.2021;14:38:00;42,01305;27,49684;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;30.9.2021;19:45:00;42,42244;27,45051;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;7.2.2021;8:00:00;42,61222;27,48754;БЛЪСКАНЕ В СКАТ;не;не
2021;1.10.2021;9:12:00;42,49655;27,46519;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;1.10.2021;9:12:00;42,49655;27,46519;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;1.10.2021;13:45:00;42,59064;26,98474;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;19.9.2021;9:57:00;42,52145;27,43683;ДРУГ ВИД ПТП;не;не
2021;19.9.2021;9:57:00;42,52145;27,43683;ДРУГ ВИД ПТП;не;не
2021;1.10.2021;14:25:00;42,78865;27,4007;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;1.10.2021;14:25:00;42,78865;27,4007;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;1.10.2021;18:45:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;1.10.2021;18:45:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;3.10.2021;2:50:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;3.10.2021;9:50:00;42,68074;27,11939;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;3.10.2021;9:50:00;42,68074;27,11939;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;3.10.2021;9:50:00;42,68074;27,11939;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;3.10.2021;15:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.10.2021;20:43:00;42,61219;27,48775;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;4.10.2021;14:46:00;42,47206;27,42713;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;да;не
2021;4.10.2021;14:46:00;42,47206;27,42713;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;4.1.2021;1:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;4.1.2021;1:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;да;не
2021;4.1.2021;1:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;да
2021;4.10.2021;20:05:00;42,6044;27,61954;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.10.2021;20:05:00;42,6044;27,61954;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;5.10.2021;7:00:00;42,88672;27,20051;БЛЪСКАНЕ В ДЪРВО;да;не
2021;5.10.2021;9:00:00;42,65034;26,99431;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.10.2021;9:00:00;42,65034;26,99431;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.10.2021;8:20:00;42,55745;27,64023;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;5.10.2021;8:20:00;42,55745;27,64023;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;5.10.2021;17:17:00;42,49493;27,45175;ПАДАНЕ НА ПЪТНИК;не;не
2021;5.10.2021;17:17:00;42,49493;27,45175;ПАДАНЕ НА ПЪТНИК;да;не
2021;25.9.2021;6:00:00;42,55293;27,49659;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;6.10.2021;17:15:00;42,80468;27,43266;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.10.2021;17:15:00;42,80468;27,43266;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;6.10.2021;17:50:00;42,45389;27,41953;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.10.2021;17:50:00;42,45389;27,41953;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.10.2021;17:50:00;42,45389;27,41953;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;6.10.2021;17:50:00;42,45389;27,41953;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;6.10.2021;17:50:00;42,45389;27,41953;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;6.10.2021;20:30:00;42,51647;27,46213;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.10.2021;20:30:00;42,51647;27,46213;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.10.2021;20:30:00;42,51647;27,46213;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;7.10.2021;10:39:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;7.10.2021;10:39:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.2.2021;10:00:00;42,56329;27,53312;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;8.10.2021;8:00:00;42,58039;26,91932;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;8.10.2021;8:00:00;42,58039;26,91932;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;да
2021;8.10.2021;8:00:00;42,58039;26,91932;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;8.10.2021;8:00:00;42,58039;26,91932;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;да
2021;8.10.2021;8:00:00;42,58039;26,91932;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.10.2021;12:45:00;42,34645;27,1805;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.10.2021;14:00:00;42,46117;27,4145;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;8.10.2021;14:00:00;42,46117;27,4145;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;8.10.2021;15:47:00;42,71212;27,76484;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.10.2021;19:40:00;42,4302;27,53504;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;7:29:00;42,02962;27,47342;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;9.10.2021;6:25:00;42,71062;26,89666;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;9.10.2021;6:25:00;42,71062;26,89666;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;9.10.2021;6:25:00;42,71062;26,89666;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;10.10.2021;12:00:00;42,81831;26,8751;БЛЪСКАНЕ В ДЪРВО;не;не
2021;10.10.2021;14:00:00;;;ПАДАНЕ НА ПЪТНИК;не;не
2021;10.10.2021;14:00:00;;;ПАДАНЕ НА ПЪТНИК;да;не
2021;10.10.2021;14:00:00;;;ПАДАНЕ НА ПЪТНИК;не;не
2021;10.10.2021;14:00:00;42,77004;26,78177;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;10.10.2021;14:00:00;42,77004;26,78177;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;7.2.2021;16:22:00;42,34691;27,1792;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;7.2.2021;16:22:00;42,34691;27,1792;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;10.10.2021;21:06:00;42,60503;27,38531;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;11.10.2021;12:15:00;42,01298;27,49683;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;15.7.2021;16:45:00;42,62901;27,39174;ДРУГ ВИД ПТП;не;не
2021;11.10.2021;15:19:00;42,50009;27,46925;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.10.2021;18:15:00;42,24833;27,47144;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;12.10.2021;9:23:00;42,44079;27,47628;БЛЪСКАНЕ В ДЪРВО;да;не
2021;12.10.2021;9:23:00;42,44079;27,47628;БЛЪСКАНЕ В ДЪРВО;да;не
2021;12.10.2021;10:32:00;42,5941;27,17197;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;12.10.2021;11:50:00;42,51963;27,46069;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.10.2021;11:50:00;42,51963;27,46069;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.10.2021;15:10:00;42,65346;27,70236;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;12.10.2021;15:10:00;42,76344;26,72552;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;12.10.2021;15:10:00;42,76344;26,72552;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
